0,1
Datasets/LJSpeech-1.1/wavs/LJ029-0151.wav,no arrangements were made for police or building custodians
Datasets/LJSpeech-1.1/wavs/LJ044-0165.wav,"he wanted to be arrested. i think he wanted to get into the newspapers, so that he would be known. end quote."
Datasets/LJSpeech-1.1/wavs/LJ049-0200.wav,it is suggested that an organization shorn of its power to investigate all the possibilities of danger to the president
Datasets/LJSpeech-1.1/wavs/LJ002-0190.wav,"the best, or at least the most influential prisoners, got lodging in the state house, which contained ""eight large handsome rooms."""
Datasets/LJSpeech-1.1/wavs/LJ014-0304.wav,he was a corn merchant who operated largely in grain.
Datasets/LJSpeech-1.1/wavs/LJ018-0087.wav,"several cases of gigantic fraud, rivaling any already recorded, were brought to light between eighteen fifty-six and eighteen seventy-three."
Datasets/LJSpeech-1.1/wavs/LJ040-0210.wav,"it may also be significant that, as reported by john pic, quote, lee slept with my mother until i joined the service in nineteen fifty."
Datasets/LJSpeech-1.1/wavs/LJ036-0052.wav,"he looked so bad in his face, and his face was so distorted. hole in his sleeve right here."
Datasets/LJSpeech-1.1/wavs/LJ028-0379.wav,"fearing the wild beasts and evil spirits which lurk among all old ruins, refused to pitch their tents there."
Datasets/LJSpeech-1.1/wavs/LJ006-0059.wav,"the felon and the misdemeanant, the sane and the insane, the old and young offender."
Datasets/LJSpeech-1.1/wavs/LJ021-0007.wav,"i am happy to report that after years of uncertainty, culminating in the collapse of the spring of nineteen thirty-three,"
Datasets/LJSpeech-1.1/wavs/LJ049-0207.wav,"that it was not within the commission's responsibility to make specific recommendations as to the long-range organization of the president's protection,"
Datasets/LJSpeech-1.1/wavs/LJ012-0287.wav,"on the other hand, it was adduced in evidence that mrs. gale had been at his lodgings the very day after the murder,"
Datasets/LJSpeech-1.1/wavs/LJ015-0040.wav,"this borrowing continued, and on such a scale that their paper was soon at a discount,"
Datasets/LJSpeech-1.1/wavs/LJ039-0065.wav,so that the president would have been moving in an almost straight line away from the assassin's rifle.
Datasets/LJSpeech-1.1/wavs/LJ019-0207.wav,"the site of which was to be sold to christ's hospital, but the intention was of course to embody and absorb old newgate in the new construction."
Datasets/LJSpeech-1.1/wavs/LJ002-0192.wav,"another two hundred more or less took advantage of ""the rules,"" and lived outside within a circumference of two miles and a half."
Datasets/LJSpeech-1.1/wavs/LJ006-0082.wav,and this particular official took excellent care to select as residents for his own ward those most suitable from his own point of view.
Datasets/LJSpeech-1.1/wavs/LJ017-0012.wav,"the well-known and lethal aqua toffania,"
Datasets/LJSpeech-1.1/wavs/LJ028-0161.wav,"the streets all run in straight lines, not only those parallel to the river, but also the cross streets which lead down to the waterside."
Datasets/LJSpeech-1.1/wavs/LJ020-0085.wav,"break apart from one another and pile on a plate, throwing a clean doily or a small napkin over them. break open at table."
Datasets/LJSpeech-1.1/wavs/LJ048-0047.wav,his presence in the school book depository job and its location along the route of the motorcade.
Datasets/LJSpeech-1.1/wavs/LJ019-0318.wav,was to be the rule for all convicted prisoners throughout the early stages of their detention;
Datasets/LJSpeech-1.1/wavs/LJ012-0096.wav,"at her death the diamonds were divided between her four daughters, but only half had been claimed,"
Datasets/LJSpeech-1.1/wavs/LJ025-0047.wav,"the plant withdraws water and carbonic acid from the atmosphere, the animal contributes both to it."
Datasets/LJSpeech-1.1/wavs/LJ047-0019.wav,"oswald's defection was also the occasion for the opening of files by the department of state, cia, and the office of naval intelligence."
Datasets/LJSpeech-1.1/wavs/LJ035-0076.wav,special agent john howlett of the secret service carried a rifle from the southeast corner of the sixth floor along the east aisle to the northeast corner.
Datasets/LJSpeech-1.1/wavs/LJ033-0162.wav,from the shipping room of the depository and forwarded it to the fbi laboratory in washington.
Datasets/LJSpeech-1.1/wavs/LJ019-0137.wav,"the prison population of newgate was still subject to great fluctuations, but it seldom rose above two hundred and fifty or three hundred"
Datasets/LJSpeech-1.1/wavs/LJ016-0405.wav,went impenitent to the gallows. the only sign of feeling he showed was in asking to be allowed to choose the hymns on the sunday
Datasets/LJSpeech-1.1/wavs/LJ002-0290.wav,"neild found the prisoners in the borough compter ragged, starving, and dirty."
Datasets/LJSpeech-1.1/wavs/LJ028-0001.wav,the seven wonders of the ancient world. by edgar j. banks. chapter two. the walls of babylon.
Datasets/LJSpeech-1.1/wavs/LJ034-0082.wav,none of the depository employees is known to have seen oswald again until after the shooting.
Datasets/LJSpeech-1.1/wavs/LJ029-0136.wav,"through the underpass and leads into an access road,"
Datasets/LJSpeech-1.1/wavs/LJ016-0379.wav,"all as a rule, unless poignant remorse has brought a desire to court their richly-merited retribution, are buoyed up"
Datasets/LJSpeech-1.1/wavs/LJ018-0217.wav,as such he had pretty general control over his father's estates and affairs.
Datasets/LJSpeech-1.1/wavs/LJ003-0250.wav,the culprit was chained down to the floor by running a chain through his irons which prevented him from climbing to the window of his cell.
Datasets/LJSpeech-1.1/wavs/LJ046-0147.wav,"were broad and flexible. all material is and was desired, accepted, and filed if it indicated or tended to indicate"
Datasets/LJSpeech-1.1/wavs/LJ013-0021.wav,"the larboard pump was suffered to remain choked up, and the long-boat was fitted with tackles and held ready for use at a moment's notice."
Datasets/LJSpeech-1.1/wavs/LJ005-0258.wav,embodying recommendations which may be said to have formed the basis of modern prison management.
Datasets/LJSpeech-1.1/wavs/LJ016-0278.wav,"and which contributed in no small degree to the introduction of private executions. a great crowd was expected, and a great crowd came."
Datasets/LJSpeech-1.1/wavs/LJ048-0236.wav,there is no indication that any of the agents who visited the cellar coffee house had any intoxicating drink at that establishment.
Datasets/LJSpeech-1.1/wavs/LJ013-0114.wav,one night a quantity of plate was stolen from windsor castle; another time buckingham palace was robbed.
Datasets/LJSpeech-1.1/wavs/LJ040-0186.wav,lee scored an i.q. of one eighteen on the wechsler intelligence scale for children.
Datasets/LJSpeech-1.1/wavs/LJ045-0138.wav,"in fact, his wife testified that she only said that she would prefer not to receive any more visits from the bureau"
Datasets/LJSpeech-1.1/wavs/LJ004-0231.wav,"this was effected by stopping the nearly indiscriminate admission of visitors, which had hitherto prevailed all over the jail."
Datasets/LJSpeech-1.1/wavs/LJ033-0076.wav,"on the morning of november twenty-two, nineteen sixty-three,"
Datasets/LJSpeech-1.1/wavs/LJ019-0138.wav,"at the most crowded periods, or just before the sessional jail delivery; and at its lowest it fell sometimes to fifty or sixty."
Datasets/LJSpeech-1.1/wavs/LJ039-0082.wav,this is the ideal type of weapon for moving targets
Datasets/LJSpeech-1.1/wavs/LJ021-0070.wav,"employed workers have not by any means all enjoyed a return to the earnings of prosperous times,"
Datasets/LJSpeech-1.1/wavs/LJ021-0156.wav,"to those who say that our expenditures for public works and other means for recovery are a waste that we cannot afford,"
Datasets/LJSpeech-1.1/wavs/LJ012-0284.wav,"it was not until he left the bus, and walked up by the regent's canal, that he conceived the idea of throwing the head into the water."
Datasets/LJSpeech-1.1/wavs/LJ036-0007.wav,in deciding whether oswald killed patrolman tippit the commission considered the following:
Datasets/LJSpeech-1.1/wavs/LJ016-0077.wav,"a man named lears, under sentence of transportation for an attempt at murder on board ship, got up part of the way,"
Datasets/LJSpeech-1.1/wavs/LJ027-0128.wav,"and even in that case should have maintained his ideal very inefficiently, inasmuch as only two limbs, instead of four, are represented?"
Datasets/LJSpeech-1.1/wavs/LJ016-0071.wav,"dissatisfied with this remuneration, he again took to the road, and tramped into hampshire,"
Datasets/LJSpeech-1.1/wavs/LJ032-0009.wav,"(two) the means by which the weapon was brought into the depository building,"
Datasets/LJSpeech-1.1/wavs/LJ039-0129.wav,"firing it, with ten rounds."
Datasets/LJSpeech-1.1/wavs/LJ039-0174.wav,the marksmen took as much time as they wanted for the first target and all hit the target.
Datasets/LJSpeech-1.1/wavs/LJ013-0181.wav,"and the police, feeling convinced that the crime had been committed by some inmate of the house,"
Datasets/LJSpeech-1.1/wavs/LJ050-0071.wav,"both director hoover and belmont expressed to the commission the great concern of the fbi, which is shared by the secret service,"
Datasets/LJSpeech-1.1/wavs/LJ014-0268.wav,"whither he was taken every morning in a smart brougham, they would have seen him alight from it in cornhill,"
Datasets/LJSpeech-1.1/wavs/LJ025-0097.wav,cellulose is widespread as a constituent of the skeletons of the lower animals
Datasets/LJSpeech-1.1/wavs/LJ046-0168.wav,of which there are sixty-five throughout the country.
Datasets/LJSpeech-1.1/wavs/LJ018-0103.wav,"and silver coins, with all the latest appliances for coining, including those of electroplating;"
Datasets/LJSpeech-1.1/wavs/LJ036-0180.wav,"mrs. roberts testified that on thursday, november twenty-one, oswald did not come home."
Datasets/LJSpeech-1.1/wavs/LJ003-0171.wav,but the keeper protested that no single prisoner could thus monopolize space if the state side was crowded.
Datasets/LJSpeech-1.1/wavs/LJ012-0027.wav,"he had such great aptitude for business, and such a thorough knowledge of the real value of goods,"
Datasets/LJSpeech-1.1/wavs/LJ036-0095.wav,"but the commission concluded that this man was not lee harvey oswald,"
Datasets/LJSpeech-1.1/wavs/LJ013-0059.wav,there were two separate affairs.
Datasets/LJSpeech-1.1/wavs/LJ025-0064.wav,"which, from their similarity to animals of simple organization, were called ""zoospores."""
Datasets/LJSpeech-1.1/wavs/LJ042-0107.wav,oswald apparently continued to have personal difficulties while he was in minsk.
Datasets/LJSpeech-1.1/wavs/LJ035-0004.wav,the commission has reviewed the testimony of witnesses who saw oswald in the building within minutes after the assassination.
Datasets/LJSpeech-1.1/wavs/LJ026-0027.wav,"as in a mountainous country, it is impossible to say where mountain ends and valley begins; as in the development of an animal,"
Datasets/LJSpeech-1.1/wavs/LJ021-0136.wav,we have passed through more than a year of education.
Datasets/LJSpeech-1.1/wavs/LJ048-0025.wav,"and had told mrs. paine that when he got the money he was going to take an apartment, when the baby was old enough, he was going to take an apartment, and the family would live together."
Datasets/LJSpeech-1.1/wavs/LJ049-0161.wav,and also for the preventive investigation of potential threats against the president.
Datasets/LJSpeech-1.1/wavs/LJ012-0115.wav,"was refused, at the instigation of the police. a few days later a frequent guest at the tavern arrived, and had this same room allotted to him."
Datasets/LJSpeech-1.1/wavs/LJ042-0023.wav,"and that he went there, quote, only to find freedom. i could never have been personally happy in the u.s., end quote."
Datasets/LJSpeech-1.1/wavs/LJ035-0197.wav,truly gave this information to captain fritz who was on the sixth floor at the time.
Datasets/LJSpeech-1.1/wavs/LJ001-0102.wav,"here and there a book is printed in france or germany with some pretension to good taste,"
Datasets/LJSpeech-1.1/wavs/LJ006-0163.wav,and that he was constantly engaged attending sessions and going with drafts to the hulks.
Datasets/LJSpeech-1.1/wavs/LJ044-0238.wav,the fact that oswald left behind the funds which might have enabled him to reach cuba suggests the absence of any plan to try to flee there
Datasets/LJSpeech-1.1/wavs/LJ001-0181.wav,"when, as is most often the case, there is actual beauty in the cuts,"
Datasets/LJSpeech-1.1/wavs/LJ046-0013.wav,"prompted by these dismaying statistics, the commission has inquired into the problems and methods of presidential protection in effect"
Datasets/LJSpeech-1.1/wavs/LJ045-0233.wav,he consistently refused to admit involvement in the assassination or in the killing of patrolman tippit.
Datasets/LJSpeech-1.1/wavs/LJ002-0063.wav,"it was fifty feet by twenty-five, and had five wards each thirty-eight by fifteen. at one end of the yard was an arcade,"
Datasets/LJSpeech-1.1/wavs/LJ043-0094.wav,this was at least in part because of the close physical confines in which some of the work had to be done.
Datasets/LJSpeech-1.1/wavs/LJ005-0280.wav,the lords' committee fully recognized the painful fact
Datasets/LJSpeech-1.1/wavs/LJ016-0295.wav,"curse, or shout, as in this heaving and struggling forward they gained or lost in their strong efforts to get nearer where müller was to die."
Datasets/LJSpeech-1.1/wavs/LJ005-0192.wav,"the prisoners were lodged in rooms whence they could converse with passengers in the streets, and freely obtain spirits and other prohibited articles."
Datasets/LJSpeech-1.1/wavs/LJ035-0040.wav,"as baker reached the second floor, he was about twenty feet from the vestibule door. he intended to continue around to his left toward the stairway going up"
Datasets/LJSpeech-1.1/wavs/LJ042-0045.wav,"i do not wish to be a part of it, nor do i ever again wish to be used as a tool in its military aggressions."
Datasets/LJSpeech-1.1/wavs/LJ002-0201.wav,"he seems to have felt no responsibility as to the welfare or comfort of those in charge, and out of whom he made all his money."
Datasets/LJSpeech-1.1/wavs/LJ038-0246.wav,"was able to determine that, this picture was taken with the imperial reflex camera owned by lee harvey oswald."
Datasets/LJSpeech-1.1/wavs/LJ016-0428.wav,some condemned convicts converse but little with the warders who have them unceasingly in charge.
Datasets/LJSpeech-1.1/wavs/LJ033-0072.wav,i then stepped off of it and the officer picked it up in the middle and it bent so.
Datasets/LJSpeech-1.1/wavs/LJ018-0042.wav,it was the strongest circumstantial evidence which had ever been brought forward in a murder case.
Datasets/LJSpeech-1.1/wavs/LJ047-0001.wav,report of the president's commission on the assassination of president kennedy. the warren commission report. by the president's commission on the assassination of president kennedy.
Datasets/LJSpeech-1.1/wavs/LJ044-0215.wav,it also was increasing its efforts to tighten the noose around cuba.
Datasets/LJSpeech-1.1/wavs/LJ041-0187.wav,"and he wanted to be on the winning side so that ten thousand years from-now people would look in the history books and say, ""well, this man was ahead of his time."""
Datasets/LJSpeech-1.1/wavs/LJ003-0316.wav,"it should be peremptorily forbidden to the keeper or any officer to make a pecuniary profit out of the supplies of food, fuel, or other necessaries."
Datasets/LJSpeech-1.1/wavs/LJ016-0211.wav,"but, fortunately for him, just at the last moment calcraft was set free."
Datasets/LJSpeech-1.1/wavs/LJ026-0147.wav,"in the higher plants the excretions are carbon dioxide, which escapes through the epidermis of root, stem and leaf and through the stomata;"
Datasets/LJSpeech-1.1/wavs/LJ007-0035.wav,the better-disposed complained bitterly of what they had to endure;
Datasets/LJSpeech-1.1/wavs/LJ025-0060.wav,and now such movements of the living substance of plants are well known to be some of the most widely prevalent phenomena of vegetable life.
Datasets/LJSpeech-1.1/wavs/LJ005-0241.wav,till the whole body of the slaves were manumitted in eighteen thirty-three.
Datasets/LJSpeech-1.1/wavs/LJ003-0044.wav,the reforms which were to be attempted in that prison
Datasets/LJSpeech-1.1/wavs/LJ008-0006.wav,as the exposure was brutal and cruel towards the principal actors.
Datasets/LJSpeech-1.1/wavs/LJ019-0071.wav,"moreover, it was nearly impossible to prevent communication and mutual contamination."
Datasets/LJSpeech-1.1/wavs/LJ003-0113.wav,"a prisoner, generally the oldest and most dexterous thief,"
Datasets/LJSpeech-1.1/wavs/LJ002-0256.wav,"a committee of collegians was elected to act as the executive, also a secretary or accountant to receive monies and keep books,"
Datasets/LJSpeech-1.1/wavs/LJ013-0003.wav,"they not only became more numerous, but they were on a wider scale."
Datasets/LJSpeech-1.1/wavs/LJ003-0080.wav,"two committed by the bankruptcy commissioner, one for perjury, and two transports."
Datasets/LJSpeech-1.1/wavs/LJ005-0295.wav,"that plaintiffs were unwilling to consign the defendants against whom they had obtained execution to confinement within its walls."""
Datasets/LJSpeech-1.1/wavs/LJ033-0036.wav,no curtain rods were known to have been discovered in the depository building after the assassination.
Datasets/LJSpeech-1.1/wavs/LJ045-0152.wav,the events of that evening can best be appreciated through marina oswald's testimony
Datasets/LJSpeech-1.1/wavs/LJ004-0150.wav,matters were on much the same footing at st. albans.
Datasets/LJSpeech-1.1/wavs/LJ009-0056.wav,"the last of the four is said to have been a clergyman of the church of england, condemned for forgery, ""a miserable old man in a tattered suit of black."
Datasets/LJSpeech-1.1/wavs/LJ049-0222.wav,"pending any such determination, however, this commission is convinced of the necessity of better coordination"
Datasets/LJSpeech-1.1/wavs/LJ005-0030.wav,"""in prisons, which are really meant to keep the multitude in order, and to be a terror to evil-doers, there must be no sharings of profits,"
Datasets/LJSpeech-1.1/wavs/LJ030-0214.wav,"at the instant that hill stepped onto the left rear step of the president's automobile and grasped the handhold,"
Datasets/LJSpeech-1.1/wavs/LJ028-0194.wav,"but how did the ""mighty city"" fall? how could cyrus take babylon whose walls were strong enough to resist any army?"
Datasets/LJSpeech-1.1/wavs/LJ021-0150.wav,i shall not ask either employers or employees permanently to lay aside the weapons common to industrial war.
Datasets/LJSpeech-1.1/wavs/LJ004-0107.wav,"the most important jail act of that early period, however, was the twenty-four george the third c. fifty-four, s. four (seventeen eighty-four)"
Datasets/LJSpeech-1.1/wavs/LJ002-0016.wav,"previous to that date there had been seven hundred or eight hundred frequently, and once, in mr. akerman's time, one thousand."
Datasets/LJSpeech-1.1/wavs/LJ010-0170.wav,"his acquaintances often asked his object in this, but he kept his own counsel till the tenth june."
Datasets/LJSpeech-1.1/wavs/LJ044-0089.wav,"stuckey testified that uncovering oswald's defection was very important, quote,"
Datasets/LJSpeech-1.1/wavs/LJ006-0274.wav,"perhaps the worst feature of the visiting system was the permission accorded to male prisoners ""under the name of husbands, brothers, and sons"""
Datasets/LJSpeech-1.1/wavs/LJ037-0169.wav,he declared that this bullet was fired from the same weapon that fired the test bullets to the exclusion of all other weapons.
Datasets/LJSpeech-1.1/wavs/LJ035-0210.wav,"on the basis of these findings the commission has concluded that oswald, at the time of the assassination,"
Datasets/LJSpeech-1.1/wavs/LJ008-0250.wav,"and lay disregarded beside the body of the poor dog which, while searching for its master in the crowd,"
Datasets/LJSpeech-1.1/wavs/LJ019-0087.wav,or make signs; or the chances of recognizing or being recognized were reduced to a minimum by the use of a mask.
Datasets/LJSpeech-1.1/wavs/LJ014-0137.wav,when the judge assumed the black cap
Datasets/LJSpeech-1.1/wavs/LJ028-0360.wav,"during the reign of xerxes again the city rebelled, and in four eighty-four b.c. he captured it, and completely demolished its defenses."
Datasets/LJSpeech-1.1/wavs/LJ007-0184.wav,"the inspectors retorted without loss of time, reiterating their charges, and pointing out that the committee of aldermen by its own admission"
Datasets/LJSpeech-1.1/wavs/LJ017-0237.wav,when asked said they would spare his life if he would navigate the ship for them to the river plate or buenos aires.
Datasets/LJSpeech-1.1/wavs/LJ010-0018.wav,jewel-boxes cleverly stolen under the very noses of owners or care-takers.
Datasets/LJSpeech-1.1/wavs/LJ038-0171.wav,"general walker gave this information to the police before the shooting, but it did not help solve the crime."
Datasets/LJSpeech-1.1/wavs/LJ034-0092.wav,"in reaching the conclusion that the shots came from the sixth floor, southeast corner window of the depository building."
Datasets/LJSpeech-1.1/wavs/LJ017-0258.wav,their trial followed at the central criminal court.
Datasets/LJSpeech-1.1/wavs/LJ008-0103.wav,"who had just arrived from the purlieus of black boy alley, woebegone as romeo's apothecary, exclaiming,"
Datasets/LJSpeech-1.1/wavs/LJ023-0130.wav,was to infuse new blood into all our courts.
Datasets/LJSpeech-1.1/wavs/LJ015-0192.wav,"from the moment of his reception he gave himself great airs, as a martyr and a man heavily wronged."
Datasets/LJSpeech-1.1/wavs/LJ013-0098.wav,"mr. oxenford having denied that he had made any transfer of stock, the matter was at once put into the hands of the police."
Datasets/LJSpeech-1.1/wavs/LJ020-0014.wav,beating the batter smooth as you go on until all of the liquid and flour has gone in.
Datasets/LJSpeech-1.1/wavs/LJ012-0174.wav,"thurtell was a gambler, and weare had won a good deal of money from him."
Datasets/LJSpeech-1.1/wavs/LJ034-0189.wav,"fischer explained that he did not mean by the earlier statement that the man was blond, but rather that his hair was not black."
Datasets/LJSpeech-1.1/wavs/LJ046-0108.wav,intelligence functions relating to presidential protection at the time of the dallas trip
Datasets/LJSpeech-1.1/wavs/LJ050-0068.wav,"according to chief rowley, by mid-june nineteen sixty-four,"
Datasets/LJSpeech-1.1/wavs/LJ020-0090.wav,active exercise in like circumstances tempts debility and disease.
Datasets/LJSpeech-1.1/wavs/LJ034-0177.wav,fischer placed the man in the easternmost window on the south side of the depository building on either the fifth or the sixth floor.
Datasets/LJSpeech-1.1/wavs/LJ033-0115.wav,"i remember that i didn't look at the package very much but when i did look at it he did have his hands on the package like that, end quote, and at this point"
Datasets/LJSpeech-1.1/wavs/LJ017-0117.wav,"the examination of the stomach betrayed the presence of antimony in large quantities, but no strychnia,"
Datasets/LJSpeech-1.1/wavs/LJ033-0114.wav,"when frazier appeared before the commission and was asked to demonstrate how oswald carried the package, he said, quote, like i said,"
Datasets/LJSpeech-1.1/wavs/LJ014-0146.wav,"they had to handcuff her by force against the most violent resistance, and still she raged and stormed,"
Datasets/LJSpeech-1.1/wavs/LJ043-0047.wav,"oswald and his family lived for a brief period with his mother at her urging, but oswald soon decided to move out."
Datasets/LJSpeech-1.1/wavs/LJ002-0118.wav,a table showing the figures for the year ending michaelmas eighteen oh two.
Datasets/LJSpeech-1.1/wavs/LJ031-0062.wav,then joined in the effort to revive the president.
Datasets/LJSpeech-1.1/wavs/LJ038-0045.wav,deputy sheriff eddy r. walthers recalled such a remark but he did not reach the scene of the struggle
Datasets/LJSpeech-1.1/wavs/LJ004-0169.wav,on the dirty bedstead lay a wretched being in the throes of severe illness.
Datasets/LJSpeech-1.1/wavs/LJ038-0037.wav,oswald then struck mcdonald between the eyes with his left fist; with his right hand he drew a gun from his waist.
Datasets/LJSpeech-1.1/wavs/LJ039-0022.wav,"and i told him that he shouldn't do this, and that he had promised me."
Datasets/LJSpeech-1.1/wavs/LJ031-0128.wav,and escorted them into parkland hospital through the emergency entrance.
Datasets/LJSpeech-1.1/wavs/LJ013-0214.wav,"who took a carving-knife from the sideboard in the dining-room, went upstairs to lord william's bedroom, and drew the knife across his throat."
Datasets/LJSpeech-1.1/wavs/LJ028-0062.wav,and drove them from asia.
Datasets/LJSpeech-1.1/wavs/LJ028-0082.wav,"it was recognized that the cameo was genuine, and that it bore the likeness of the great king."
Datasets/LJSpeech-1.1/wavs/LJ002-0073.wav,"neild takes it for granted that the former rather than the latter prevailed in the selection,"
Datasets/LJSpeech-1.1/wavs/LJ005-0296.wav,"the lords' committee on jails were of the same opinion, and considered the prisons under corporate or peculiar jurisdiction in a very unsatisfactory condition."
Datasets/LJSpeech-1.1/wavs/LJ003-0055.wav,"or class (one), with whom, under the imperious demand for accommodation, were also associated the misdemeanants, or class (two)."
Datasets/LJSpeech-1.1/wavs/LJ045-0067.wav,"did not want her to drink, smoke or wear cosmetics and generally treated her with lack of respect in the presence of others."
Datasets/LJSpeech-1.1/wavs/LJ032-0045.wav,"this price included nineteen dollars, ninety-five cents for the rifle and the scope, and one dollar, fifty cents for postage and handling."
Datasets/LJSpeech-1.1/wavs/LJ023-0105.wav,"in the face of these dissenting opinions, there is no basis for the claim made by some members of the court"
Datasets/LJSpeech-1.1/wavs/LJ008-0156.wav,"an enormous crowd assembled to witness the execution, amounting, it was said, to the hitherto unparalleled number of forty thousand."
Datasets/LJSpeech-1.1/wavs/LJ006-0300.wav,"but he afterwards admitted that the girl had been recommended to him by the principal turnkey, who knew something of her friends."
Datasets/LJSpeech-1.1/wavs/LJ043-0015.wav,he also expressed considerable resentment at the help given to his wife by her russian-american friends.
Datasets/LJSpeech-1.1/wavs/LJ037-0105.wav,"they heard the sound of shots to the north of their lot. callaway heard five shots, and guinyard three."
Datasets/LJSpeech-1.1/wavs/LJ028-0198.wav,"in the great banquet hall of the palace, when the guests were drinking from the golden cups, and the revelry was at its highest,"
Datasets/LJSpeech-1.1/wavs/LJ042-0115.wav,"the best description of oswald's state of mind, however, is set forth in his own ""historic diary."""
Datasets/LJSpeech-1.1/wavs/LJ005-0059.wav,with some important modifications this principle of radiation is still the rule.
Datasets/LJSpeech-1.1/wavs/LJ027-0037.wav,both adaptations to an aerial environment;
Datasets/LJSpeech-1.1/wavs/LJ019-0381.wav,"in another there was half-heartedness, even apathy and an almost complete contempt for the provisions of the act."
Datasets/LJSpeech-1.1/wavs/LJ036-0057.wav,she heard a passing motorist tell the driver that the president had been shot.
Datasets/LJSpeech-1.1/wavs/LJ016-0363.wav,this feeling was the stronger because
Datasets/LJSpeech-1.1/wavs/LJ006-0234.wav,"more cruel injuries were common enough, which did not result from honest hand-to-hand fights."
Datasets/LJSpeech-1.1/wavs/LJ017-0189.wav,"who was presently attacked in the same way as the others, but, but, thanks to the prompt administration of remedies, he recovered."
Datasets/LJSpeech-1.1/wavs/LJ031-0191.wav,"nine minutes later, the presidential airplane departed for washington, d.c."
Datasets/LJSpeech-1.1/wavs/LJ025-0095.wav,"once supposed to be exclusively confined to plants, are now known to be regular and normal products of animals."
Datasets/LJSpeech-1.1/wavs/LJ047-0222.wav,he had made the same statement about a week prior at another special conference which we had held.
Datasets/LJSpeech-1.1/wavs/LJ049-0195.wav,"leaving with the secret service only the responsibility for the physical protection of the president, that is, the guarding function alone."
Datasets/LJSpeech-1.1/wavs/LJ012-0214.wav,"carlo ferrari, who made a living by exhibiting white mice about the streets,"
Datasets/LJSpeech-1.1/wavs/LJ003-0164.wav,or the daring reporter of parliamentary debates.
Datasets/LJSpeech-1.1/wavs/LJ009-0026.wav,"the experience i have had convinces me that one, and perhaps the only, good of an execution, i. e. the solemn admonition to the public,"
Datasets/LJSpeech-1.1/wavs/LJ005-0256.wav,"in order to insure uniformity of discipline. it met on the thirty-first march, eighteen thirty-five, and continued its sittings well into july"
Datasets/LJSpeech-1.1/wavs/LJ021-0191.wav,by awesome pronouncements concerning the unconstitutionality of some of our measures of recovery and relief and reform.
Datasets/LJSpeech-1.1/wavs/LJ046-0192.wav,it regarded approximately one hundred of these four hundred cases as serious risks
Datasets/LJSpeech-1.1/wavs/LJ004-0071.wav,nor even when found guilty and his liberty forfeited did his privileges cease. the law appointed a suitable punishment for the offense;
Datasets/LJSpeech-1.1/wavs/LJ022-0201.wav,through the instrumentality of the democratic form of government.
Datasets/LJSpeech-1.1/wavs/LJ005-0019.wav,"refuted by abundant evidence, and having no foundation whatever in truth."
Datasets/LJSpeech-1.1/wavs/LJ005-0275.wav,"religious worship, and instruction, as ""absolutely necessary for preventing contamination,"
Datasets/LJSpeech-1.1/wavs/LJ028-0259.wav,"that same year, when darius hystaspes came to the persian throne, the babylonians openly rebelled."
Datasets/LJSpeech-1.1/wavs/LJ005-0266.wav,"that food and fuel should be issued in kind, and never provided by the prisoners themselves out of monies granted them."
Datasets/LJSpeech-1.1/wavs/LJ007-0151.wav,and his connection with them is confirmed by that devotion and generosity towards their paramours in adversity for which these otherwise degraded women are remarkable.
Datasets/LJSpeech-1.1/wavs/LJ019-0347.wav,"chairman of quarter sessions, or even by a couple of justices."
Datasets/LJSpeech-1.1/wavs/LJ009-0011.wav,"mr. wakefield goes on to remark that persons convicted of forgery ""excited an extraordinary degree of interest in all who approached them."""
Datasets/LJSpeech-1.1/wavs/LJ006-0098.wav,"there was some provision of clothing, but it was quite insufficient, and nothing at all was given if prisoners had enough of their own to cover their nakedness."
Datasets/LJSpeech-1.1/wavs/LJ017-0010.wav,and it is hinted that james himself nearly fell a victim to a nefarious attempt of the duke of buckingham.
Datasets/LJSpeech-1.1/wavs/LJ042-0213.wav,"always profess patriotism toward the land and the people, if not the government; although their ideals movements must surely lead"
Datasets/LJSpeech-1.1/wavs/LJ042-0236.wav,"in the second simulated transcript which ended with the statement, quote, newspapers thank you, sir. you are a real patriot! end quote."
Datasets/LJSpeech-1.1/wavs/LJ044-0173.wav,"while marina oswald knew of her husband's plan to go to mexico and thence to cuba if possible, mrs. paine was told that oswald was going to houston"
Datasets/LJSpeech-1.1/wavs/LJ007-0044.wav,"the latter, light-hearted and reckless, conducted themselves in the most unseemly fashion, and ""with as much indifference as the inmates of the other parts of the prison."""
Datasets/LJSpeech-1.1/wavs/LJ037-0190.wav,george rose and co. had the barrel shortened by a gunsmith to two and one quarter inches.
Datasets/LJSpeech-1.1/wavs/LJ012-0222.wav,plainly pointing to the perpetration of other crimes.
Datasets/LJSpeech-1.1/wavs/LJ019-0237.wav,"the act for private executions led to the erection of the gallows shed in the exercising yard, and at the flank of the passage from the condemned cells."
Datasets/LJSpeech-1.1/wavs/LJ014-0178.wav,"his offense was the murder of richard cope,"
Datasets/LJSpeech-1.1/wavs/LJ032-0261.wav,"when he appeared before the commission, michael paine lifted the blanket"
Datasets/LJSpeech-1.1/wavs/LJ006-0140.wav,"evidence was given before the inspectors of eight or ten prisoners seen ""giddy drunk, not able to sit upon forms."""
